T/R 	1         	2         	3         	4         	5         	6         	7         	8         	9         	10        	11        	12        	13        	14        	15        	16        	17        	18        	19        	20        	21        	22        	23        	24        	25
10  	  577.0887906875	    0.0000108478	    0.0046125312	 5589.1823290411	    0.0000129139	    0.0037210619	7.87674082013E+5	    0.0000140968	    0.0002104517	 9646.8619145794	    0.0000335876	    0.0000122801	1.28634503488E+5	    0.0000590174	    0.0000104743	16248.6533954013	    0.0000106182	    0.0000657811	77127.0595121467	    0.0000171175	    0.0000333324	4.13615376076E+5	    0.0000328098	    0.0000126828	1.41563731178E+6	    0.0001381359	    0.0000092744	2.97549040809E+6	2.00729240118E+6	    0.0000088503	7.91141024676E+6	    0.0001741425	    0.0000095641	3.11951500131E+5	    0.0000193060	    0.0000162394	4.91859804535E+5	    0.0000701163	    0.0000099823	5.48889538741E+5	    0.0000702683	    0.0000099339	2.75054503741E+7	    0.0060922144	    0.0000088254	1.41661797989E+6	    0.0013861095	    0.0000088849	6.05514368252E+6	    0.0032641143	    0.0000088863	6.74644284497E+6	3.08201258066E+6	    0.0000099105	4.37791351999E+6	    0.0009625818	    0.0000094871	8.34653062882E+6	    0.0003338255	    0.0000093415	2.12186961489E+7	    0.0000861274	    0.0000097303	2.07709665580E+7	    0.0001527961	    0.0000093054	1.51977831112E+7	1.30970625542E+6	    0.0000089938	1.57716040670E+6	    0.0000988619	    0.0000115568	3.45832565650E+6	    0.0001244564	    0.0000111880
11  	  577.0841890041	    0.0000111210	    0.0058226936	 5589.1786208931	    0.0000132830	    0.0055437697	7.87674081817E+5	    0.0000146011	    0.0002393228	 9646.8619358867	    0.0000347318	    0.0000127644	1.28634503536E+5	    0.0000615263	    0.0000108807	16248.6533402383	    0.0000109597	    0.0000709853	77127.0594959355	    0.0000173054	    0.0000353525	4.13615376096E+5	    0.0000341108	    0.0000131760	1.41563731191E+6	    0.0001495644	    0.0000096269	4.98278280926E+6	6.26287597095E+6	    0.0000092150	7.91141024692E+6	    0.0001981320	    0.0000099169	3.11951500134E+5	    0.0000200873	    0.0000169847	4.91859804595E+5	    0.0000744261	    0.0000103562	5.48889538801E+5	    0.0000744652	    0.0000103043	2.75054503802E+7	    0.0019816860	    0.0000092163	1.41661798126E+6	    0.0016596935	    0.0000092426	6.05514368577E+6	    0.0045716201	    0.0000092449	9.82845542562E+6	    0.0032637290	    0.0000103606	4.37791352094E+6	    0.0005837336	    0.0000099619	8.34653062915E+6	    0.0002533520	    0.0000098093	2.12186961490E+7	    0.0000766579	    0.0000103157	2.07709665582E+7	    0.0001307330	    0.0000097921	1.65074893666E+7	    0.0036044410	    0.0000093900	1.57716040678E+6	    0.0000876804	    0.0000122311	3.45832565661E+6	    0.0001076159	    0.0000118468
12  	  577.0783774315	    0.0000114244	    0.0076349660	 5589.1730904063	    0.0000136516	    0.0098704504	7.87674081592E+5	    0.0000151160	    0.0002758985	 9646.8619578542	    0.0000360248	    0.0000132731	1.28634503587E+5	    0.0000645667	    0.0000113054	16248.6532802128	    0.0000114080	    0.0000769124	77127.0594778914	    0.0000175361	    0.0000375604	4.13615376117E+5	    0.0000355453	    0.0000136945	1.41563731205E+6	    0.0001635648	    0.0000099975	1.12456587802E+7	6.12399059124E+6	    0.0000096010	7.91141024711E+6	    0.0002283592	    0.0000102906	3.11951500137E+5	    0.0000209278	    0.0000177621	4.91859804659E+5	    0.0000793271	    0.0000107486	5.48889538865E+5	    0.0000792883	    0.0000106928	2.75054503822E+7	    0.0010812152	    0.0000096315	1.41661798291E+6	    0.0020301649	    0.0000096201	6.05514369033E+6	    0.0087223773	    0.0000096245	9.82845542887E+6	    0.0012734414	    0.0000108509	4.37791352151E+6	    0.0004356989	    0.0000104695	8.34653062939E+6	    0.0002066676	    0.0000103108	2.12186961491E+7	    0.0000696409	    0.0000109509	2.07709665583E+7	    0.0001158359	    0.0000103155	1.65074893702E+7	    0.0017240543	    0.0000098109	1.57716040686E+6	    0.0000797222	    0.0000129368	3.45832565671E+6	    0.0000955821	    0.0000125564
13  	  577.0707538898	    0.0000117659	    0.0112539555	 5589.1632336076	    0.0000140258	    0.0250668538	7.87674081331E+5	    0.0000156397	    0.0003237648	 9646.8619806061	    0.0000374568	    0.0000138063	1.28634503640E+5	    0.0000681435	    0.0000117488	16248.6532147083	    0.0000119377	    0.0000837330	77127.0594578685	    0.0000178059	    0.0000399822	4.13615376139E+5	    0.0000370935	    0.0000142383	1.41563731220E+6	    0.0001804418	    0.0000103866	1.73696493714E+7	5.98229951698E+6	    0.0000100095	7.91141024733E+6	    0.0002669498	    0.0000106867	3.11951500140E+5	    0.0000218250	    0.0000185651	4.91859804727E+5	    0.0000847776	    0.0000111594	5.48889538934E+5	    0.0000847032	    0.0000110997	2.75054503832E+7	    0.0007417979	    0.0000100723	1.41661798493E+6	    0.0026882390	    0.0000100186	6.05514369905E+6	    0.0203465485	    0.0000100260	9.82845543014E+6	    0.0007984008	    0.0000113821	4.37791352194E+6	    0.0003539334	    0.0000110127	8.34653062959E+6	    0.0001763588	    0.0000108482	2.12186961491E+7	    0.0000642309	    0.0000116397	2.07709665584E+7	    0.0001049486	    0.0000108782	1.65074893720E+7	    0.0011002816	    0.0000102579	1.57716040693E+6	    0.0000737222	    0.0000136660	3.45832565679E+6	    0.0000865642	    0.0000133177
14  	  577.0595117003	    0.0000121589	  576.9932963111	 5589.1381807796	    0.0000144177	 5588.9617456215	7.87674081023E+5	    0.0000161752	    0.0003866634	 9646.8620042566	    0.0000390759	    0.0000143675	1.28634503696E+5	    0.0000724550	    0.0000122135	16248.6531429129	    0.0000125607	    0.0000916914	77127.0594356940	    0.0000181218	    0.0000426518	4.13615376162E+5	    0.0000387768	    0.0000148110	1.41563731237E+6	    0.0002017299	    0.0000107966	2.33519488884E+7	2.53148453865E+6	    0.0000104432	7.91141024759E+6	    0.0003178711	    0.0000111087	3.11951500144E+5	    0.0000227877	    0.0000193904	4.91859804801E+5	    0.0000910221	    0.0000115913	5.48889539007E+5	    0.0000909838	    0.0000115275	2.75054503840E+7	    0.0005768594	    0.0000105424	1.41661798761E+6	    0.0042792785	    0.0000104407	6.05514371938E+6	3.30009568545E+6	    0.0000104523	9.82845543092E+6	    0.0006059343	    0.0000119562	4.37791352228E+6	    0.0003019277	    0.0000115969	8.34653062975E+6	    0.0001555819	    0.0000114266	2.12186961492E+7	    0.0000600068	    0.0000123891	2.07709665585E+7	    0.0000967059	    0.0000114856	1.65074893730E+7	    0.0008094080	    0.0000107347	1.57716040699E+6	    0.0000690949	    0.0000144109	3.45832565687E+6	    0.0000796835	    0.0000141355
15  	    0.0662275481	    0.0000125999	    0.1009892669	    0.1764495757	    0.0000148199	    0.0646018987	7.87674080652E+5	    0.0000167128	    0.0004539619	 9646.8620289651	    0.0000407903	    0.0000149437	1.28634503757E+5	    0.0000772731	    0.0000126907	16248.6530637821	    0.0000132488	    0.0001002740	77127.0594111653	    0.0000184727	    0.0000454520	4.13615376186E+5	    0.0000405254	    0.0000153973	1.41563731256E+6	    0.0002251869	    0.0000112206	2.58834334270E+7	    0.0226188806	    0.0000108958	7.91141024789E+6	    0.0003771573	    0.0000115508	3.11951500147E+5	    0.0000237805	    0.0000202049	4.91859804881E+5	    0.0000976785	    0.0000120359	5.48889539087E+5	    0.0000977763	    0.0000119677	2.75054503845E+7	    0.0004610661	    0.0000110364	1.41661799188E+6	    0.0064061965	    0.0000108810	9.35523940483E+6	5.69942809480E+6	    0.0000108977	9.82845543152E+6	    0.0004744027	    0.0000125652	4.37791352257E+6	    0.0002592260	    0.0000122173	8.34653062990E+6	    0.0001388778	    0.0000120411	2.12186961492E+7	    0.0000564303	    0.0000131936	2.07709665586E+7	    0.0000896034	    0.0000121329	1.65074893738E+7	    0.0006140501	    0.0000112361	1.57716040704E+6	    0.0000650422	    0.0000151491	3.45832565693E+6	    0.0000738462	    0.0000150013
16  	    0.0652508811	    0.0000131144	    0.0124140770	    0.1118624969	    0.0000152563	    0.0397581305	7.87674080215E+5	    0.0000172653	    0.0005427093	 9646.8620548117	    0.0000427558	    0.0000155518	1.28634503821E+5	    0.0000831262	    0.0000131927	16248.6529767570	    0.0000140023	    0.0001104269	77127.0593841870	    0.0000188742	    0.0000485587	4.13615376211E+5	    0.0000424184	    0.0000160162	1.41563731277E+6	    0.0002547116	    0.0000116687	2.58834334496E+7	    0.0104194829	    0.0000113775	7.91141024826E+6	    0.0004570894	    0.0000120243	3.11951500151E+5	    0.0000248459	    0.0000210266	4.91859804966E+5	    0.0001054296	    0.0000125045	5.48889539173E+5	    0.0001058378	    0.0000124316	2.75054503850E+7	    0.0003903964	    0.0000115651	1.41661799828E+6	    0.0115529512	    0.0000113493	1.50546674996E+7	5.55831591220E+6	    0.0000113723	9.82845543198E+6	    0.0004008426	    0.0000132192	4.37791352282E+6	    0.0002295991	    0.0000128872	8.34653063003E+6	    0.0001265951	    0.0000127051	2.12186961493E+7	    0.0000535943	    0.0000140708	2.07709665587E+7	    0.0000839940	    0.0000128344	1.65074893744E+7	    0.0005000733	    0.0000117732	1.57716040709E+6	    0.0000619098	    0.0000158836	3.45832565699E+6	    0.0000693340	    0.0000159284
17  	    0.0528499185	    0.0000137096	    0.0113869692	    0.0721196227	    0.0000157339	    0.0267712355	7.87674079690E+5	    0.0000178338	    0.0006634594	 9646.8620820158	    0.0000450135	    0.0000161940	1.28634503891E+5	    0.0000901937	    0.0000137217	16248.6528803326	    0.0000148121	    0.0001226380	77127.0593545033	    0.0000193188	    0.0000520290	4.13615376237E+5	    0.0000444652	    0.0000166705	1.41563731302E+6	    0.0002931747	    0.0000121425	2.58834334600E+7	    0.0070672342	    0.0000118913	7.91141024870E+6	    0.0005664803	    0.0000125313	3.11951500155E+5	    0.0000259886	    0.0000218516	4.91859805059E+5	    0.0001145600	    0.0000129988	5.48889539266E+5	    0.0001155519	    0.0000129208	2.75054503854E+7	    0.0003432998	    0.0000121319	1.41661800982E+6	    0.0383141695	    0.0000118482	2.06129834118E+7	5.41435304394E+6	    0.0000118790	9.82845543237E+6	    0.0003549640	    0.0000139206	4.37791352304E+6	    0.0002079108	    0.0000136111	8.34653063014E+6	    0.0001172732	    0.0000134238	2.12186961493E+7	    0.0000513379	    0.0000150284	2.07709665587E+7	    0.0000794975	    0.0000135965	1.65074893749E+7	    0.0004265164	    0.0000123497	1.57716040714E+6	    0.0000594722	    0.0000166125	3.45832565704E+6	    0.0000658071	    0.0000169148
18  	    0.0414766589	    0.0000143865	    0.0113465136	    0.0453641211	    0.0000162497	    0.0209242115	7.87674079044E+5	    0.0000184194	    0.0008339014	 9646.8621108355	    0.0000475686	    0.0000168724	1.28634503968E+5	    0.0000990081	    0.0000142787	16248.6527725067	    0.0000156826	    0.0001376230	77127.0593217959	    0.0000198145	    0.0000559302	4.13615376265E+5	    0.0000466964	    0.0000173611	1.41563731330E+6	    0.0003501621	    0.0000126436	2.58834334671E+7	    0.0052655756	    0.0000124396	7.91141024926E+6	    0.0007141198	    0.0000130736	3.11951500159E+5	    0.0000272136	    0.0000226785	4.91859805161E+5	    0.0001255665	    0.0000135201	5.48889539369E+5	    0.0001275395	    0.0000134363	2.75054503857E+7	    0.0003099067	    0.0000127399	1.41661804812E+6	3.76441457206E+6	    0.0000123797	2.60273364557E+7	1.50306741636E+6	    0.0000124201	9.82845543271E+6	    0.0003218446	    0.0000146720	4.37791352323E+6	    0.0001910757	    0.0000143933	8.34653063024E+6	    0.0001099939	    0.0000142021	2.12186961493E+7	    0.0000495432	    0.0000160742	2.07709665588E+7	    0.0000758483	    0.0000144255	1.65074893754E+7	    0.0003754854	    0.0000129687	1.57716040718E+6	    0.0000575420	    0.0000173439	3.45832565709E+6	    0.0000630103	    0.0000179534
19  	    0.0301445318	    0.0000151329	    0.0075850988	    0.0244561592	    0.0000168019	    0.0065927966	7.87674078229E+5	    0.0000190093	    0.0010092384	 9646.8621415317	    0.0000503475	    0.0000175709	1.28634504052E+5	    0.0001093882	    0.0000148532	16248.6526505663	    0.0000165805	    0.0001546213	77127.0592856820	    0.0000203400	    0.0000600882	4.13615376295E+5	    0.0000490162	    0.0000180698	1.41563731364E+6	    0.0004436513	    0.0000131637	2.58834334724E+7	    0.0033435488	    0.0000130150	7.91141024996E+6	    0.0008699347	    0.0000136423	3.11951500163E+5	    0.0000284761	    0.0000234834	4.91859805273E+5	    0.0001377833	    0.0000140584	5.48889539483E+5	    0.0001411449	    0.0000139680	2.75054503860E+7	    0.0002790887	    0.0000133826	5.18103262017E+6	5.12667455481E+6	    0.0000129366	2.75304038721E+7	    0.0276670843	    0.0000129875	9.82845543302E+6	    0.0002890938	    0.0000154657	4.37791352341E+6	    0.0001753335	    0.0000152264	8.34653063034E+6	    0.0001034351	    0.0000150332	2.12186961494E+7	    0.0000479890	    0.0000171995	2.07709665589E+7	    0.0000725239	    0.0000153152	1.65074893757E+7	    0.0003302664	    0.0000136235	1.57716040722E+6	    0.0000557950	    0.0000180823	3.45832565714E+6	    0.0000605318	    0.0000190162
20  	    0.0225745659	    0.0000159636	    0.0052113370	    0.0178801645	    0.0000174125	    0.0038302742	7.87674077238E+5	    0.0000196187	    0.0012353013	 9646.8621743085	    0.0000535749	    0.0000183092	1.28634504147E+5	    0.0001229631	    0.0000154593	16248.6525125255	    0.0000175201	    0.0001761271	77127.0592459339	    0.0000209098	    0.0000648078	4.13615376326E+5	    0.0000515496	    0.0000188195	1.41563731407E+6	    0.0006825347	    0.0000137156	2.58834334757E+7	    0.0024628602	    0.0000136306	7.91141025081E+6	    0.0010423052	    0.0000142495	3.11951500168E+5	    0.0000298329	    0.0000243090	4.91859805396E+5	    0.0001533394	    0.0000146271	5.48889539610E+5	    0.0001582039	    0.0000145292	2.75054503863E+7	    0.0002565032	    0.0000140740	1.03077071750E+7	4.98302265090E+6	    0.0000135314	2.75304038997E+7	    0.0127105559	    0.0000135945	9.82845543329E+6	    0.0002649481	    0.0000163180	4.37791352357E+6	    0.0001631216	    0.0000161267	8.34653063043E+6	    0.0000982782	    0.0000159346	2.12186961494E+7	    0.0000467954	    0.0000184291	2.07709665589E+7	    0.0000698452	    0.0000162859	1.65074893760E+7	    0.0002978972	    0.0000143282	1.57716040726E+6	    0.0000544695	    0.0000188735	3.45832565718E+6	    0.0000586188	    0.0000201071
